speech,emotion
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_fail_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_fall_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_far_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_fat_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_fit_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_five_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_food_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_gap_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_gas_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_gaze_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_germ_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_get_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_gin_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_goal_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_good_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_goose_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_gun_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_half_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_hall_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_hash_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_hate_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_have_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_haze_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_hire_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_hit_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_hole_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_home_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_hurl_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_hush_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_jail_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_jar_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_join_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_judge_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_jug_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_juice_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_keen_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_keep_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_keg_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_kick_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_kill_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_king_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_kite_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_knock_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_late_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_laud_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_lean_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_learn_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_lease_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_lid_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_life_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_limb_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_live_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_loaf_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_long_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_lore_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_lose_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_lot_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_love_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_luck_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_make_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_match_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_merge_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_mess_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_met_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_mill_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_mob_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_mode_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_mood_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_moon_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_mop_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_mouse_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_nag_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_name_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_near_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_neat_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_nice_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_note_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_numb_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_pad_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_page_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_pain_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_pass_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_pearl_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_peg_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_perch_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_phone_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_pick_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_pike_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_pole_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_pool_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_puff_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_rag_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_raid_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_rain_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_raise_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_rat_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_reach_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_read_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_red_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_ring_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_ripe_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_road_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_room_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_rose_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_rot_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_rough_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_rush_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_said_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_sail_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_search_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_seize_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_sell_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_shack_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_shall_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_shawl_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_sheep_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_shirt_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_should_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_shout_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_size_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_soap_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_soup_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_sour_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_south_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_sub_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_such_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_sure_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_take_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_talk_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_tape_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_team_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_tell_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_thin_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_third_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_thought_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_thumb_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_time_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_tip_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_tire_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_ton_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_tool_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_tough_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_turn_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_vine_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_voice_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_void_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_vote_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_wag_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_walk_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_wash_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_week_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_wheat_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_when_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_which_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_whip_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_white_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_wife_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_wire_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_witch_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_yearn_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_yes_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_young_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_youth_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OA_bite_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_back_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_bar_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_base_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_bath_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_bean_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_beg_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_bite_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_boat_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_bone_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_book_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_bought_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_burn_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_cab_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_calm_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_came_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_cause_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_chain_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_chair_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_chalk_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_chat_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_check_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_cheek_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_chief_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_choice_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_cool_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_dab_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_date_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_dead_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_death_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_deep_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_dime_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_dip_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_ditch_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_dodge_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_dog_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_doll_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_door_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_fail_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_fall_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_far_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_fat_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_fit_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_five_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_food_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_gap_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_gas_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_gaze_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_germ_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_get_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_gin_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_goal_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_good_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_goose_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_gun_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_half_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_hall_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_hash_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_hate_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_have_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_haze_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_hire_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_hit_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_hole_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_home_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_hurl_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_hush_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_jail_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_jar_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_join_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_judge_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_jug_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_juice_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_keen_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_keep_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_keg_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_kick_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_kill_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_king_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_kite_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_knock_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_late_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_laud_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_lean_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_learn_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_lease_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_lid_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_life_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_limb_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_live_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_loaf_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_long_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_lore_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_lose_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_lot_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_love_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_luck_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_make_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_match_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_merge_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_mess_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_met_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_mill_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_mob_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_mode_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_mood_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_moon_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_mop_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_mouse_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_nag_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_name_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_near_sad.wav,sad
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_sad/OAF_neat_sad.wav,sad
